ArXiV id,Result,Where
1801.09102,Not found,
1808.02013,Not found,
1806.00842,Not found,
1810.05294,Not found,
1807.11112,Not found,
1810.04866,Not found,
1808.07921,Not found,
1804.00954,Found,"Repo: github - ('thomas-vogel', 'mRUBiS')"
1806.10235,Not found,
1801.09444,Not found,
1807.02964,Not found,
1808.03178,Not found,
1807.01851,Not found,
1812.11142,Not found,
1802.06492,Not found,
1806.07222,Not found,
1809.05701,Not found,
1804.02423,Not found,
1812.01197,Not found,
1807.04130,Not found,
1809.00143,Not found,
1809.00830,Not found,
1804.02822,Not found,
1812.08901,Not found,
1805.09104,Not found,
1807.10453,Not found,
1811.03482,Not found,
1807.11570,Not found,
1812.10729,Not found,
1805.07951,Not found,
1803.00049,Not found,
1811.01774,Not found,
1812.02909,Not found,
1804.02074,Not found,
1801.06378,Not found,
1806.08684,Not found,
1806.07727,Not found,
1807.06850,Not found,
1806.04002,Not found,
1805.03724,Not found,
1812.09653,Not found,
1806.04878,Not found,
1812.05195,Not found,
1811.12099,Not found,
1802.01089,Not found,
1811.03509,Found,"Repo: github - ('logpai', 'loghub')"
1812.07283,Not found,
1802.06025,Not found,
1801.05236,Not found,
1811.08520,Found,"Repo: github - ('serval-snt-uni-lu', 'RePack')"
1807.02263,Not found,
1802.02971,Not found,
1802.07608,Not found,
1803.10144,Not found,
1811.04169,Not found,
1804.04175,Not found,
1802.03768,Not found,
1802.07983,Not found,
1808.06008,Not found,
1809.07945,Not found,
1807.03566,Not found,
1806.08149,Not found,
1805.08406,Not found,
1811.05005,Not found,
1803.04497,Not found,
1806.08103,Not found,
1811.08330,Not found,
1802.02227,Not found,
1805.03241,Not found,
1806.08128,Not found,
1808.01033,Not found,
1803.10431,Not found,
1806.07619,Not found,
1807.06431,Not found,
1809.04563,Not found,
1805.11677,Not found,
1802.04986,Not found,
1801.06605,Not found,
1806.09850,Not found,
1801.06428,Not found,
1806.03513,Not found,
1806.02592,Not found,
1803.07369,Not found,
1805.09009,Not found,
1807.06430,Not found,
1803.01631,Not found,
1812.01158,Not found,
1804.04348,Not found,
1803.07764,Not found,
1808.01100,Not found,
1803.06235,Not found,
1806.04829,Not found,
1803.09006,Not found,
1807.00515,Not found,
1811.00804,Not found,
1807.03837,Not found,
1809.04041,Not found,
1809.02270,Found,Repo: zenodo-doi - https://doi.org/10.5281/zenodo.1410669
1811.08973,Not found,
1805.05519,Not found,
1806.03527,Not found,
1806.04616,Not found,
1809.08877,Not found,
1808.05487,Not found,
1810.13337,Found,"Repo: github - ('Microsoft', 'msrc-dpu-learning-to-represent-edits')"
1812.07932,Not found,
1808.00106,Not found,
1804.03887,Not found,
1811.06193,Not found,
1805.02544,Not found,
1807.04998,Not found,
1809.02746,Not found,
1808.04352,Not found,
1808.04222,Not found,
1806.09774,Not found,
1808.09630,Found,"Repo: github - ('klaeufer', 'issue10709-scala')"
1802.01517,Not found,
1808.09008,Not found,
1809.10846,Not found,
1812.08693,Not found,
1803.07292,Not found,
1812.07525,Not found,
1805.11996,Not found,
1807.05030,Not found,
1801.00903,Not found,
1803.08612,Not found,
1808.01091,Not found,
1807.05691,Not found,
1802.05084,Not found,
1804.09948,Not found,
1805.05246,Found,"Repo: github - ('KTH', 'royal-chaos')"
1809.00138,Not found,
1808.08751,Not found,
1802.07324,Not found,
1806.08942,Not found,
1811.01918,Not found,
1806.01545,Not found,
1802.07140,Not found,
1804.08902,Not found,
1811.10820,Not found,
1807.09696,Not found,
1810.04542,Not found,
1807.07822,Not found,
1810.11128,Not found,
1812.10103,Not found,
1810.03417,Not found,
1809.00580,Not found,
1806.04356,Not found,
1802.06863,Not found,
1803.06545,Found,"Repo: github - ('ai-se', 'Mozilla_Firefox_Vulnerability_Data')"
1805.04333,Not found,
1803.08171,Not found,
1804.04621,Not found,
1805.10711,Not found,
1809.10069,Not found,
1803.07244,Not found,
1807.05582,Not found,
1804.05656,Not found,
1806.09851,Not found,
1805.05518,Not found,
1809.05193,Not found,
1804.04347,Not found,
1806.05893,Not found,
1807.08427,Not found,
1812.07867,Not found,
1804.03412,Not found,
1809.05415,Not found,
1807.02261,Not found,
1805.03844,Not found,
1802.03921,Not found,
1807.10106,Not found,
1811.12573,Not found,
1805.11683,Not found,
1803.11050,Not found,
1801.04644,Not found,
1807.04475,Not found,
1809.09477,Not found,
1806.07449,Not found,
1808.02284,Not found,
1805.10787,Not found,
1811.06837,Found,"Repo: github - ('zysszy', 'GrammarCNN')"
1801.07647,Not found,
1803.10319,Not found,
1812.01061,Not found,
1805.00200,Not found,
1811.04159,Not found,
1801.05937,Not found,
1812.07170,Not found,
1801.07026,Not found,
1810.03657,Not found,
1804.07598,Not found,
1810.10614,Not found,
1811.05305,Not found,
1809.07954,Not found,
1810.13430,Not found,
1810.09613,Not found,
1803.03806,Not found,
1807.09160,Not found,
1803.01470,Not found,
1807.00669,Not found,
1808.02911,Not found,
1806.01742,Not found,
1808.08256,Not found,
1805.05516,Not found,
1811.12721,Not found,
1810.09616,Not found,
1803.07495,Not found,
1806.04556,Not found,
1805.00336,Not found,
1810.09605,Not found,
1802.02312,Not found,
1808.06359,Not found,
1806.03600,Not found,
1805.08302,Not found,
1809.00599,Not found,
1803.09939,Not found,
1806.05914,Not found,
1807.01974,Not found,
1808.03724,Not found,
1802.02663,Not found,
1802.06947,Not found,
1807.04701,Not found,
1801.06393,Not found,
1812.00140,Not found,
1803.03525,Not found,
1803.10154,Not found,
1812.07894,Not found,
1808.10657,Not found,
1806.04929,Not found,
1807.00182,Not found,
1804.07693,Not found,
1809.09849,Not found,
1801.05366,Not found,
1810.04893,Not found,
1810.02469,Not found,
1803.05353,Not found,
1801.05917,Not found,
1803.10542,Not found,
1810.00798,Not found,
1811.12874,Not found,
1805.02744,Not found,
1810.06104,Not found,
1805.01176,Not found,
1807.01923,Not found,
1810.05286,Not found,
1806.08457,Not found,
1801.10269,Not found,
1805.05508,Not found,
1808.10033,Not found,
1802.10375,Not found,
1806.07241,Not found,
1808.01406,Not found,
1812.05389,Not found,
1801.05064,Not found,
1807.07676,Not found,
1806.09224,Not found,
1807.08015,Not found,
1811.10945,Found,"Repo: github - ('tum-i22', 'rritbed')"
1806.03519,Not found,
1807.11286,Found,"Repo: github - ('lascam-UFU', 'automatic-diff-dissection')"
1802.05951,Not found,
1803.08666,Not found,
1806.03054,Not found,
1802.07354,Not found,
1807.08707,Not found,
1803.05367,Not found,
1802.04970,Not found,
1812.08836,Not found,
1801.05940,Not found,
1804.01700,Not found,
1809.00486,Not found,
1811.12621,Not found,
1808.05209,Not found,
1811.05879,Not found,
1807.02278,Not found,
1811.00820,Not found,
1802.09007,Not found,
1806.02444,Not found,
1803.05362,Not found,
1812.04530,Not found,
1804.00626,Not found,
1804.09976,Not found,
1807.11184,Not found,
1803.04129,Not found,
1802.03707,Not found,
1802.09729,Not found,
1807.01095,Not found,
1811.07791,Not found,
1803.07847,Not found,
1810.10143,Not found,
1805.11035,Not found,
1808.04673,Not found,
1811.07234,Not found,
1804.04349,Not found,
1810.08861,Not found,
1807.03512,Not found,
1803.10324,Not found,
1811.03538,Not found,
1803.08793,Not found,
1809.03889,Not found,
1808.10642,Not found,
1805.10710,Not found,
1812.07632,Not found,
1803.04442,Not found,
1802.04580,Not found,
1802.08979,Found,"Repo: github - ('TellinaTool', 'nl2bash')"
1812.04894,Not found,
1805.03599,Not found,
1805.05983,Not found,
1804.08909,Not found,
1805.00873,Not found,
1809.00661,Not found,
1801.07009,Not found,
1809.06991,Not found,
1802.08391,Not found,
1803.05689,Not found,
1812.03318,Not found,
1809.08446,Not found,
1805.03549,Not found,
1801.06812,Not found,
1806.09852,Not found,
1801.06810,Not found,
1805.03386,Not found,
1803.05067,Not found,
1807.04320,Not found,
1809.09569,Not found,
1805.04342,Not found,
1807.00518,Not found,
1806.03449,Not found,
1811.10448,Not found,
1807.07800,Not found,
1811.05618,Not found,
1807.07460,Not found,
1804.02533,Not found,
1808.01729,Not found,
1807.05092,Found,"Repo: github - ('TeamVault', 'IntRepair')"
1806.05130,Not found,
1803.01471,Not found,
1802.05100,Not found,
1807.02256,Not found,
1809.00804,Not found,
1812.02257,Not found,
1803.09217,Not found,
1812.04852,Not found,
1806.04880,Not found,
1803.05647,Not found,
1803.09571,Not found,
1803.05741,Not found,
1805.05504,Not found,
1804.00994,Not found,
1808.01520,Not found,
1810.09704,Not found,
1805.01021,Not found,
1807.07171,Not found,
1806.05437,Found,"Repo: github - ('yylonly', 'ServeNet')"
1812.06469,Not found,
1805.03296,Not found,
1807.02274,Not found,
1808.00823,Not found,
1801.08446,Not found,
1802.01790,Not found,
1805.05520,Not found,
1805.08949,Not found,
1808.10231,Not found,
1803.09529,Not found,
1809.10796,Not found,
1811.10817,Not found,
1805.07396,Not found,
1804.03589,Not found,
1810.07392,Not found,
1808.02998,Not found,
1803.03058,Not found,
1807.06684,Not found,
1809.02435,Not found,
1807.08823,Not found,
1808.04836,Not found,
1802.02938,Not found,
1801.06271,Not found,
1810.11903,Not found,
1808.08748,Not found,
1804.02053,Not found,
1810.02718,Not found,
1801.00354,Not found,
1805.07397,Not found,
1804.05044,Not found,
1807.06809,Not found,
1805.05517,Not found,
1805.05206,Not found,
1808.05353,Not found,
1802.00312,Not found,
1806.02432,Not found,
1801.10241,Not found,
1805.03449,Not found,
1807.06087,Not found,
1809.07353,Found,"Repo: github - ('I4Soft', 'DroidBugs')"
1811.05422,Not found,
1803.04608,Not found,
1802.07779,Not found,
1812.04868,Not found,
1805.03454,Found,"Repo: github - ('jkoppel', 'QuixBugs')"
1812.09746,Not found,
1806.10716,Not found,
1805.03243,Not found,
1809.01828,Not found,
1809.02351,Not found,
1809.08056,Not found,
1812.08939,Not found,
1812.10772,Not found,
1806.07702,Not found,
1805.12021,Not found,
1807.02953,Not found,
1809.07036,Not found,
1805.08678,Not found,
1812.09952,Not found,
1801.05198,Not found,
1804.04487,Not found,
1801.10467,Not found,
1801.01025,Not found,
1807.08798,Not found,
1812.02096,Not found,
1803.02130,Not found,
1810.01791,Not found,
1808.06362,Not found,
1811.06888,Not found,
1805.07353,Not found,
1807.03200,Found,"Repo: github - ('KTH', 'CodRep-competition')"
1802.02986,Not found,
1810.12265,Not found,
1805.10493,Not found,
1810.05806,Not found,
1802.04732,Not found,
1802.05319,Not found,
1808.00025,Not found,
1802.00056,Not found,
1811.08047,Not found,
1802.08327,Not found,
1812.09873,Not found,
1812.05339,Not found,
1803.05233,Not found,
1805.12428,Not found,
1807.02282,Not found,
1804.01954,Not found,
1807.03975,Not found,
1807.07662,Not found,
1808.05857,Not found,
1810.09477,Not found,
1811.09661,Not found,
1804.09044,Not found,
1807.07875,Not found,
1809.06178,Not found,
1801.10271,Not found,
1808.06663,Not found,
1805.03348,Not found,
1810.12547,Not found,
1812.00078,Found,"Repo: github - ('rohanpadhye', 'jqf')"
1811.07643,Not found,
1801.02716,Not found,
1809.00039,Not found,
1807.03280,Not found,
1802.01378,Not found,
1810.08532,Found,"Repo: github - ('Spirals-Team', 'coming')"
1803.09427,Not found,
1807.01772,Not found,
1807.00003,Not found,
1803.04881,Not found,
1803.05270,Not found,
1812.07416,Not found,
1806.03283,Not found,
1804.01379,Not found,
1811.04122,Not found,
1812.04475,Not found,
1804.07599,Not found,
1812.05793,Not found,
1810.13310,Not found,
1803.08725,Not found,
1811.05703,Not found,
1808.10502,Not found,
1812.05265,Not found,
1803.04792,Not found,
1808.02692,Not found,
1805.11757,Not found,
1804.03416,Not found,
1811.12713,Not found,
1811.10814,Not found,
1807.01850,Not found,
1810.09615,Not found,
1809.09885,Not found,
1803.09536,Not found,
1801.04107,Not found,
1803.06075,Not found,
1805.01132,Not found,
1807.02798,Not found,
1803.06103,Not found,
1807.06851,Not found,
1812.11875,Found,"Repo: github - ('FoRTE-Research', 'afl-fid')"
1803.07901,Not found,
1809.04193,Not found,
1807.04872,Not found,
1807.10439,Not found,
1811.08064,Not found,
1804.02903,Not found,
1805.01965,Not found,
1811.07005,Found,"Repo: github - ('isstac', 'diffuzz')"
1801.08766,Not found,
1803.04780,Not found,
1811.05945,Not found,
1805.02010,Not found,
1803.01683,Not found,
1804.09946,Not found,
1807.01838,Not found,
1803.10478,Not found,
1803.01469,Not found,
1805.05026,Not found,
1805.01342,Not found,
1808.03576,Not found,
1807.11318,Not found,
1811.09852,Not found,
1801.02175,Not found,
1810.05824,Not found,
1808.02776,Not found,
1807.06106,Not found,
1812.07440,Not found,
1805.04473,Not found,
1802.07361,Not found,
1802.03565,Not found,
1807.01857,Not found,
1807.10255,Not found,
1806.09761,Not found,
1806.05300,Not found,
1801.08928,Not found,
1803.00169,Not found,
1807.01632,Not found,
1802.07362,Not found,
1807.04479,Not found,
1803.05253,Not found,
1808.07744,Not found,
1807.03197,Found,"Repo: github - ('dritter-hd', 'db-net-eip-patterns')"
1808.05376,Not found,
1812.08452,Not found,
1807.01930,Not found,
1801.04185,Not found,
1802.03558,Not found,
1806.03168,Not found,
1812.05239,Not found,
1803.04715,Not found,
1809.02724,Not found,
1806.00098,Not found,
1809.01607,Not found,
1801.04894,Not found,
1811.06740,Not found,
1801.04069,Not found,
1805.03218,Not found,
1801.10472,Not found,
1805.11676,Not found,
1808.04919,Not found,
1802.05465,Not found,
1807.04090,Not found,
1808.06216,Not found,
1809.00650,Not found,
1812.01550,Not found,
1802.08441,Not found,
1805.00089,Found,"Repo: github - ('TrustAI', 'DeepConcolic')"
1811.02213,Not found,
1801.06837,Not found,
1812.09961,Not found,
1804.11121,Not found,
1808.04986,Not found,
1804.05655,Not found,
1810.10310,Not found,
1801.08598,Not found,
1810.00101,Not found,
1808.01232,Not found,
1810.00314,Not found,
1807.00468,Found,"Repo: github - ('sakshiudeshi', 'Aequitas')"
1809.01940,Not found,
1812.00409,Not found,
2106.09329,Not found,
2107.06402,Not found,
2101.05673,Found,"Repo: github - ('prog-autom', 'hidden-demo')"
2107.09406,Not found,
2110.12925,Not found,
2108.11202,Found,"Repo: github - ('JetBrains-Research', 'RefactorInsight')"
2107.04863,Not found,
2110.05801,Not found,
2102.04710,Not found,
2103.04682,Not found,
2103.13020,Not found,
2110.07443,Found,"Repo: github - ('AizazSharif', 'DeepOrder-ICSME21')"
2103.00327,Not found,
2107.07212,Not found,
2107.11449,Not found,
2108.09847,Not found,
2107.01894,Not found,
2104.06132,Not found,
2103.02384,Not found,
2103.00821,Not found,
2103.00465,Not found,
2112.02268,Not found,
2101.06371,Not found,
2103.11013,Not found,
2103.01590,Not found,
2111.09478,Not found,
2106.03368,Not found,
2103.08644,Not found,
2108.11139,Not found,
2102.04706,Not found,
2103.12291,Not found,
2101.05738,Not found,
2110.10404,Not found,
2101.07961,Not found,
2109.11252,Not found,
2110.08403,Not found,
2108.06705,Not found,
2108.00344,Not found,
2101.04930,Not found,
2112.14169,Not found,
2102.04241,Not found,
2109.14326,Not found,
2104.07460,Not found,
2101.10766,Found,"Repo: github - ('fischJan', 'CiRA')"
2102.06182,Not found,
2107.07264,Not found,
2110.14081,Not found,
2102.06377,Not found,
2102.12518,Not found,
2105.14038,Not found,
2107.02461,Not found,
2104.11474,Not found,
2104.13982,Not found,
2108.07057,Not found,
2108.04415,Not found,
2102.07995,Found,"Repo: github - ('ibm', 'D2A')"
2107.04254,Not found,
2103.12958,Not found,
2102.09400,Not found,
2103.09766,Not found,
2109.01138,Not found,
2108.09744,Not found,
2103.11442,Not found,
2109.03138,Not found,
2111.05649,Not found,
2104.02933,Not found,
2102.01057,Not found,
2103.13950,Not found,
2103.11691,Not found,
2107.00073,Not found,
2112.11255,Not found,
2107.12850,Not found,
2110.14043,Not found,
2102.05345,Not found,
2112.12834,Not found,
2101.07910,Not found,
2102.06037,Not found,
2102.09905,Not found,
2105.04950,Not found,
2103.00964,Not found,
2107.06657,Not found,
2103.06042,Not found,
2112.14809,Not found,
2102.12520,Not found,
2105.02031,Not found,
2108.13340,Not found,
2111.14583,Not found,
2104.01712,Not found,
2104.14614,Not found,
2106.09482,Not found,
2110.01832,Not found,
2108.07117,Not found,
2107.12190,Not found,
2108.09181,Not found,
2104.09948,Not found,
2104.01337,Not found,
2102.10222,Found,Repo: zenodo-doi - https://doi.org/10.5281/zenodo.4546005
2112.13997,Not found,
2107.02399,Not found,
2106.08115,Not found,
2108.06289,Found,"Repo: github - ('se2p', 'LitterBox')"
2110.05928,Not found,
2103.10104,Not found,
2112.10165,Not found,
2106.07175,Found,"Repo: github - ('shrivastavadisha', 'N-PEPS')"
2106.01343,Not found,
2105.04421,Not found,
2104.12893,Not found,
2111.01406,Not found,
2105.04767,Not found,
2103.03649,Not found,
2109.08365,Found,"Repo: github - ('jadecxliu', 'CodeQA')"
2110.04101,Not found,
2102.06445,Not found,
2105.14881,Not found,
2102.04063,Not found,
2107.09587,Not found,
2108.07584,Not found,
2112.12869,Not found,
2107.13315,Not found,
2105.04383,Not found,
2106.06458,Not found,
2110.05888,Not found,
2108.04389,Not found,
2110.13029,Not found,
2103.12797,Not found,
2112.06198,Not found,
2109.05636,Found,"Repo: github - ('Cloudslab', 'iFogSim')"
2103.08937,Not found,
2111.09188,Not found,
2104.07844,Not found,
2106.10789,Not found,
2104.06020,Not found,
2103.11561,Not found,
2109.03991,Not found,
2104.00725,Not found,
2106.09237,Not found,
2111.02550,Not found,
2103.09340,Not found,
2106.00041,Not found,
2105.13404,Not found,
2107.11933,Not found,
2106.12233,Not found,
2108.07141,Not found,
2112.04036,Not found,
2112.10469,Not found,
2106.10563,Not found,
2101.10430,Not found,
2110.00361,Not found,
2104.01024,Not found,
2112.12758,Not found,
2104.10387,Not found,
2102.10963,Not found,
2103.10526,Not found,
2107.12867,Not found,
2102.06823,Not found,
2110.05444,Not found,
2106.15209,Not found,
2103.09510,Not found,
2105.12422,Not found,
2108.07878,Not found,
2102.08485,Not found,
2104.13435,Not found,
2109.09601,Not found,
2103.11518,Not found,
2112.13640,Found,"Repo: github - ('rashidzaman84', 'MemoryEfficientOCC')"
