arxiv_id,url
2012.13638,https://github.com/marcofavorito/tl-grammars
2101.00982,https://github.com/testingautomated-usi/uncertainty-wizard
2101.01139,https://github.com/sarahaguasvivas/nlsoft
2101.02494,https://github.com/thouyang/ccd-dsa
2101.02518,https://github.com/anonyauthors/code_review
2101.02636,https://github.com/H2SO4T/ARES
2101.04363,https://doi.org/10.5281/zenodo.4104390
2101.04401,https://github.com/Jinxhy/AppAIsecurity
2101.05102,https://github.com/profuzzbench/profuzzbench
2101.05673,https://github.com/prog-autom/hidden-demo
2101.05877,https://doi.org/10.5281/zenodo.4456041
2101.08729,http://doi.org/10.5281/zenodo.4092623
2101.09077,https://doi.org/10.5281/zenodo.4450434
2101.09563,https://doi.org/10.5281/zenodo.4478981
2101.10766,https://github.com/fischJan/CiRA
2101.12087,https://github.com/neulab/incremental_tree_edit
2102.00902,https://github.com/testingautomated-usi/uncertainty-wizard
2102.02527,https://github.com/andreafioraldi/FuzzSplore
2102.03300,https://github.com/grosa1/icse2021-szz-replication-package
2102.04285,https://github.com/UofT-EcoSystem/rlscope
2102.04573,http://doi.org/10.5281/zenodo.5120642
2102.04664,https://github.com/microsoft/CodeXGLUE
2102.05709,https://github.com/pwnslinger/sn4ke
2102.05913,https://github.com/SmallkeyChen/RobOT
2102.05949,https://github.com/AIG-ist-tugraz/DirectDebug
2102.06320,https://github.com/WulffHunter/log_generator
2102.06377,https://github.com/VET-UI-Testing/main
2102.07052,https://github.com/xlab-uiuc/open-cevo
2102.07446,https://github.com/se2p/scratch-anomalies
2102.07995,https://github.com/ibm/D2A
2102.08179,https://doi.org/10.5281/zenodo.4519256
2102.08774,https://github.com/mbafrani/AutomaticProcessSimulation
2102.10222,https://doi.org/10.5281/zenodo.4546005
2102.10963,http://doi.org/10.5281/zenodo.4005112
2102.12376,https://github.com/CelloCorgi/ICSE_fNIRS2021
2102.12429,https://doi.org/10.5281/zenodo.4560410
2103.00073,https://github.com/lin-tan/CURE
2103.00587,https://github.com/vitsalis/pycg
2103.01025,https://github.com/shrivastava-piyush/nlp-code-summarization
2103.01145,https://github.com/woc-hack/track_hack
2103.01861,https://github.com/evidencebp/general
2103.01861,https://github.com/evidencebp/follow-your-nose
2103.01861,https://github.com/evidencebp/analysis_utils
2103.02372,https://doi.org/10.5281/zenodo.3973048
2103.02591,https://github.com/STAR-RG/shipwright
2103.02901,https://github.com/valerio-terragni/gassert
2103.02959,https://github.com/SMAT-Lab/SnifferDog
2103.03376,https://github.com/Wardat-ISU/DeepLocalize
2103.03956,https://github.com/BYU-SE/quartermaster
